x,y,place,size,update,startdate,enddate,title,url
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,"Incendio forestal en Ibiza, un descuido pudo ser la causa de esta catástrofe, (ver video)",http://www.seguridadproteccioncontraincendios.es/incendio-forestal-en-ibiza-un-descuido-pudo-ser-la-causa-de-esta-catastrofe/
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,El MARM participa en la extinción del incendio forestal de San Joan de Labritja,http://www.agroinformacion.com/noticias/31/forestal/38066/el-marm-participa-en-la-extincion-del-incendio-forestal-de-san-joan-de-labritja.aspx
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,El fuego permanece activo en Ibiza,http://mallorcaconfidencial.com/20110527_56914-el-fuego-permanece-activo-en-ibiza.html
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,"El fuego avanza sin control, calcina 2.000 hectáreas y provoca unos 1.000 desalojos",http://www.elmundo.es/elmundo/2011/05/26/baleares/1306424936.html
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,Eivissa sufre el incendio historiamás grave de su historia,http://www.publico.es/espana/378548/eivissa-sufre-el-incendio-historiamas-grave-de-su-historia
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,El incendio de Eivissa está ´estable´ y se espera que se controle en pocas horas,http://www.diariodemallorca.es/sucesos/2011/05/29/incendio-eivissa-estable/673890.html
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,Un millar de personas evacuadas por el incendio de Ibiza,http://www.elpais.com/articulo/espana/millar/personas/evacuadas/incendio/Ibiza/elpepuesp/20110526elpepunac_3/Tes
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,Un incendio fuera de control calcina cientos de hectáreas en Ibiza,http://www.republica.com/2011/05/26/un-incendio-fuera-de-control-calcina-cientos-de-hectareas-en-ibiza/
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,Un incendio forestal arrasa cientos de hectáreas en Ibiza,http://ecodiario.eleconomista.es/flash/noticias/3103734/05/11/Un-incendio-forestal-arrasa-cientos-de-hectareas-en-Ibiza-.html&usg=ALkJrhh9gHzs3G_s3Vl4owWRKIsrHZasqw
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,Un gran incendio forestal arrasa cientos de hectáreas en Eivissa,http://www.diariodemallorca.es/sucesos/2011/05/26/gran-incendio-forestal-arrasa-cientos-hectareas-eivissa/673144.html
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,"Un detenido por el incendio ""fortuito"" declarado en Ibiza",http://www.telecinco.es/informativos/sociedad/noticia/100038225/Fuera%252Bde%252Bcontrol%252Bel%252Bincendio%252Bde%252BIbiza%252Bque%252Bya%252Bha%252Bcalcinado%252Bcientos%252Bde%252Bhectareas
1.5166282653808,39.073977414319003,Sant Joan de Labritja,1576,2011/05/31,2011/05/25,2011/05/30,La lluvia permite controlar el fuego de Eivissa tras arrasar 1.576 hectáreas,http://www.diariodemallorca.es/sucesos/2011/05/31/lluvia-permite-controlar-fuego-eivissa-arrasar-1576-hectareas/674311.html
7.5656318664551,45.748599876032998,Saint-Dénis,50,2011/05/26,2011/05/25,2011/05/26,"Saint-Denis, l'acquazzone notturno blocca l'incendio",http://www.aostaoggi.it/2011/maggio/26maggio/news22534.htm
7.5656318664551,45.748599876032998,Saint-Dénis,50,2011/05/26,2011/05/25,2011/05/26,"INCENDI: ROGO SAINT-DENIS SOTTO CONTROLLO, BRUCIATE DUE CASE",http://www.regione.vda.it/notizieansa/details_i.asp?id=114374
7.5656318664551,45.748599876032998,Saint-Dénis,50,2011/05/26,2011/05/25,2011/05/26,"Incendi: rogo Saint-Denis sotto controllo, bruciate due case",http://www.ansa.it/web/notizie/regioni/valledaosta/2011/05/26/visualizza_new.html_845117388.html
7.5656318664551,45.748599876032998,Saint-Dénis,50,2011/05/26,2011/05/25,2011/05/26,"Incendio a Saint-Dénis, arrivato un primo Canadair da Roma. Evacuate tre frazioni",http://www.aostasera.it/articoli/2011/05/25/18413/incendio-a-saint-denis-arrivato-un-primo-canadair-da-roma-evacuate-tre-frazioni
7.5656318664551,45.748599876032998,Saint-Dénis,50,2011/05/26,2011/05/25,2011/05/26,"Domato l’incendio a Saint-Dénis, si contano di danni e s’indaga sulle cause",http://www.aostasera.it/articoli/2011/05/26/18423/domato-lincendio-a-saint-denis-si-contano-di-danni-e-sindaga-sulle-cause
-8.899784088134799,42.649553651227002,Boiro,50,2011/05/27,2011/05/26,2011/05/26,Extinguido el incendio forestal que afectó a 50 hectáreas en Boiro,http://www.elmundo.es/elmundo/2011/05/27/galicia/1306488194.html
-8.899784088134799,42.649553651227002,Boiro,50,2011/05/27,2011/05/26,2011/05/26,Controlado un incendio forestal que afecta a 50 hectáreas en Boiro (A Coruña),http://www.europapress.es/galicia/noticia-controlado-incendio-forestal-afecta-50-hectareas-boiro-coruna-20110526193047.html
18.733749389648999,57.751991952478001,Othem,25,2011/05/31,2011/05/30,2011/05/31,Branden i Othem Nya krafter tar över brandbekämpningen ,http://www.helagotland.se/nyheter/artikel.aspx?articleid%253D6864697
-1.4858150482178,49.666850096967998,Ans du Brick,25,2011/05/31,2011/05/31,2011/05/31,25 hectares de landes partent en fumée près de Fermanville,http://www.tendanceouest.com/actualite-12765-25-hectares-landes-partent-en-fumee-pres.html
-3.9324188232422,48.255312694487003,Finistère,30,2011/06/05,2011/06/03,2011/06/05,Incendie. 53 pompiers toujours mobilisés,http://translate.google.com/translate?sl=auto&tl=en&u=http%3A%2F%2Fnews.google.com%2Fnews%2Furl%3Fsa%3Dt%26fd%3DR%26usg%3DAFQjCNGJfijRQDShBy33AncxU7qS54mOqg%26url%3Dhttp%3A%2F%2Fwww.letelegramme.com%2Fig%2Fgenerales%2Fregions%2Ffinistere%2Fincendie-53-pom
0.37078857421875,48.032182516036002,Saint-Mars-la-Briere,30,2011/06/03,2011/06/03,2011/06/03,Sarthe: 30 ha détruits par le feu,http://translate.google.com/translate?sl=auto&tl=en&u=http%3A%2F%2Fnews.google.com%2Fnews%2Furl%3Fsa%3Dt%26fd%3DR%26usg%3DAFQjCNEtwTu5J1nmlVzzl13QL4jbslq30A%26url%3Dhttp%3A%2F%2Fwww.lefigaro.fr%2Fflash-actu%2F2011%2F06%2F03%2F97001-20110603FILWWW00560-sar
0.16204833984375,45.654368139464999,Angouleme,90,2011/06/01,2011/06/01,2011/06/01,"Incendie circonscrit en Charente, entre 90 et 100 ha de forêt ravagés",http://translate.google.com/translate?sl=auto&tl=en&u=http%3A%2F%2Fnews.google.com%2Fnews%2Furl%3Fsa%3Dt%26fd%3DR%26usg%3DAFQjCNGbx6F_k4bjMbHWLMs9LqEKa4RUQg%26url%3Dhttp%3A%2F%2Fwww.google.com%2Fhostednews%2Fafp%2Farticle%2FALeqM5h7_u4DLy2XFi1nTsBagcKBZID
-4.0676879882812,47.91127959149,Clohars-Fouesnant,30,2011/06/04,2011/06/03,2011/06/04,30 hectares partent en fumée à Clohars-Fouesnant,http://translate.google.com/translate?sl=auto&tl=en&u=http%3A%2F%2Fnews.google.com%2Fnews%2Furl%3Fsa%3Dt%26fd%3DR%26usg%3DAFQjCNHvPZDwkkNNtQz5XNFpfMg_OgtNpw%26url%3Dhttp%3A%2F%2Fwww.ouest-france.fr%2Factu%2FactuLocale_-30-hectares-partent-en-fumee-a-Cloha
9.055824279785,41.495206744050002,Pianottoli Caldarello,,2011/06/04,2011/06/03,2011/06/04,Corse – Premier feu de la saison à Pianottoli-Caldarello,http://translate.google.com/translate?sl=auto&tl=en&u=http%3A%2F%2Fnews.google.com%2Fnews%2Furl%3Fsa%3Dt%26fd%3DR%26usg%3DAFQjCNE131urbHjKkzCXksj7NKxOCbD3dQ%26url%3Dhttp%3A%2F%2Finfurmazione.unita-naziunale.org%2F2923%2Fcorse-premier-feu-de-la-saison-a-pi
-8.7986755371094,41.706753767226999,Viana do Castelo,,2011/06/06,2011/06/05,2011/06/06,Incêndio em Viana do Castelo mobilizou 33 combatentes,http://translate.google.com/translate?sl=auto&tl=en&u=http%3A%2F%2Fnews.google.com%2Fnews%2Furl%3Fsa%3Dt%26fd%3DR%26usg%3DAFQjCNEys1Cfkqpy9-5UlJH4JZE38dP0dg%26url%3Dhttp%3A%2F%2Fwww.correiodominho.com%2Fnoticias.php%3Fid%253D48969&anno=2
22.537078857421999,40.989487327698001,Axioupolis,28,2011/06/06,2011/06/05,2011/06/06,Κάηκαν 70 στρέμματα σε δασική περιοχή στην Αξιούπολη ,http://www.kilkistoday.gr/epikairotita-kilkis/epikairotita-kilkis/astunomiko-reportaz/6311-kaikan-70-stremmata-dasikis-perioxis-aksioupoli
32.978897094727003,34.665405337571997,Limassol,25,2011/06/11,2011/06/10,2011/06/11,Στις φλόγες χωριά στη Λεμεσό,http://www.sigmalive.com/simerini/news/local/391761
32.978897094727003,34.665405337571997,Limassol,25,2011/06/11,2011/06/10,2011/06/11,Σε πύρινο κλοιό η Λεμεσός (Video),http://www.sigmalive.com/news/local/391434
-2.4472045898438,47.865119448568002,"Le Roc-Saint-André, France",15,2011/06/11,2011/06/10,2011/06/10,Un incendie près du Plinet brûle 15 ha de sapinière - Le Roc-Saint-André,http://www.ouest-france.fr/actu/actuLocale_-Un-incendie-pres-du-Plinet-brule-15-ha-de-sapiniere-_56139-avd-20110611-60672986_actuLocale.Htm
5.0760269165039,43.389830418185994,Martigues,50,2011/06/20,2011/06/19,2011/06/19,"Premier incendie dans le sud de la France, 50 hectares brûlés",http://www.rmc.fr/editorial/166966/premier-incendie-dans-le-sud-de-la-france-50-hectares-brules/
5.0760269165039,43.389830418185994,Martigues,50,2011/06/20,2011/06/19,2011/06/19,Martigues a eu chaud,http://www.laprovence.com/article/a-la-une/martigues-a-eu-chaud
5.0760269165039,43.389830418185994,Martigues,50,2011/06/20,2011/06/19,2011/06/19,LA RAPIDITÉ DES SECOURS A PAYÉ,http://www.lamarseillaise.fr/justice-faits-divers/la-rapidite-des-secours-a-paye-23127.html
9.337692260741999,40.847579772597001,Telti,30,2011/06/20,2011/06/19,2011/06/19,"Gallura, dopo i roghi si contano i danni In cenere trenta ettari di bosco a Telti",http://www.unionesarda.it/Articoli/Articolo/226581
18.19507598877,40.451649773374001,Torre Chianca,25,2011/06/18,2011/06/18,2011/06/18,"Lecce, incendio a Bosco Rauccio A fuoco un'area di 25 ettari",http://www.quotidianodipuglia.it/articolo.php?id=153198
4.7735595703125,44.002199592178997,Pujaut,,2011/06/21,2011/06/21,2011/06/21,Pujaut Premier feu important de l’été,"http://www.midilibre.fr/2011/06/21/dma-premier-gros-feu-de-l-ete,340030.php"
32.431297302247003,34.774895801478003,Paphos,15,2011/06/21,2011/06/20,2011/06/21,Tethike under partial control of the fire in Paphos,http://www.sigmalive.com/news/local/394832
-7.6560974121094,41.702652661175001,Boticas,,2011/06/22,2011/06/21,2011/06/22,Incêndios: Fogo que deflagrou na terça-feira em Boticas já dominado - CDOS ,http://aeiou.expresso.pt/incendios-fogo-que-deflagrou-na-terca-feira-em-boticas-ja-dominado-cdos%3Df657188
-7.078628540039,41.147120927911999,Peredo dos Castelhanos ,,2011/06/21,2011/06/21,2011/06/21,Torre de Moncorvo: Incêndio em Peredo dos Castelhanos dominado,http://sicnoticias.sapo.pt/Lusa/2011/06/21/torre-de-moncorvo-incendio-em-peredo-dos-castelhanos-dominado
-8.411064147949199,41.056314200509,Lomba,,2011/06/21,2011/06/21,2011/06/21,"Incêndios: 57 bombeiros de nove corporações em combate a fogo em mato na Lomba, Gondomar ",http://aeiou.expresso.pt/incendios-57-bombeiros-de-nove-corporacoes-em-combate-a-fogo-em-mato-na-lomba-gondomar%3Df657064
-8.5748291015625,41.767214694209997,Ponte de Lima,,2011/06/24,2011/06/24,2011/06/24,Chamas consomem mato em Ponte de Lima há mais de oito horas - Público.pt,http://www.publico.pt/Local/chamas-consomem-mato-em-ponte-de-lima-ha-mais-de-oito-horas_1500019
33.939514160156001,36.395862120006001,Silifke ,,2011/06/23,2011/06/23,2011/06/23,Silifke'de Orman Yangını - medya73.com,http://www.medya73.com/silifkede-orman-yangini-haberi-698224.html
-8.6297607421875,42.686473415416991,Valga,,2011/06/26,2011/06/26,2011/06/26,Un <b>incendio forestal</b> obliga a cortar la circulación en un tramo de <b>...</b>,http://www.pontecesures.net/2011/06/26/un-incendio-forestal-obliga-a-cortar-la-circulacion-en-un-tramo-de-la-po-548-a-su-paso-por-valga/
-8.8893127441406,42.652141904814997,Boiro,261,2011/06/29,2011/06/25,2011/06/28,Sigue la lucha contra el incendio forestal de Boiro - La Voz de Galicia,http://www.lavozdegalicia.es/galicia/2011/06/27/00031309155276487994777.htm
-8.8893127441406,42.652141904814997,Boiro,261,2011/06/29,2011/06/25,2011/06/28,Medio Rural da por controlado el incendio de Ribeira de Piquín,http://www.lavozdegalicia.es/galicia/2011/06/28/00031309247446026388308.htm
-8.8893127441406,42.652141904814997,Boiro,261,2011/06/29,2011/06/25,2011/06/28,La Xunta da por extinguido el gran incendio de Boiro,http://www.lavozdegalicia.es/barbanza/2011/06/29/0003_201106B29C7991.htm
-7.8387451171875,43.455909599256998,As Pontes,73,2011/06/27,2011/06/26,2011/06/27,Varios incendios siguen activos en las cuatro provincias - Faro de Vigo,http://www.farodevigo.es/galicia/2011/06/27/incendios-siguen-activos-cuatro-provincias/558026.html?utm_source%3Drss
-6.492919921875,42.825624254593002,Páramo,25,2011/06/27,2011/06/26,2011/06/27,Varios incendios siguen activos en las cuatro provincias gallegas - TeleCinco.es,http://www.telecinco.es/informativos/sociedad/noticia/25202004/Varios%2Bincendios%2Bsiguen%2Bactivos%2Ben%2Blas%2Bcuatro%2Bprovincias%2Bgallegas%2Bcon%2Bel%2Bde%2BAs%2BPontes%2BA%2BCoruna%2Bextinguido
-8.04747,42.5677,"Dozón, Galicia, ES",25,2011/06/26,2011/06/26,2011/06/26,Un incendio forestal en Dozón alerta a las emergencias por su ... - Faro de Vigo,http://www.farodevigo.es/portada-deza-tabeiros-montes/2011/06/26/incendio-forestal-dozon-alerta-emergencias-cercania-gasolinera/557761.html
-8.54894,42.7943,"Teo, Galicia, ES",20,2011/06/25,2011/06/25,2011/06/25,La superficie afectada por el incendio forestal de Teo (A Coruña ... - 20minutos.es,http://www.20minutos.es/noticia/1092733/0/
3.3185577392578,39.746266062182997,Betlem,20,2011/06/25,2011/06/25,2011/06/25,Un fuego arrasa unas veinte hectáreas de monte cerca de Betlem - Diario de Mallorca,http://www.diariodemallorca.es/sucesos/2011/06/25/fuego-arrasa-veinte-hectareas-monte/681465.html
20.247802734375,39.519932940501,Igoumenitsa,,2011/06/27,2011/06/26,2011/06/27,Σε εξέλιξη πυρκαγιά στην Ηγουμενίτσα - Tvkosmos.gr - Ρόδος - Δωδεκάνησα  - Κόσμος. Ειδήσεις και,http://www.newskosmos.com/index.php?option%3Dcom_content%26view%3Darticle%26id%3D123082%26catid%3D79:diafora%26Itemid%3D127
23.681030273436999,40.753499070430998,Agios Georgios,,2011/06/26,2011/06/26,2011/06/26,"Μεγάλη φωτιά στο νότιο Πήλιο, στον Άγιο Γεώργιο - Madata.gr",http://www.madata.gr/epikairotita/social/114513.html
16.087417602538999,43.918669554258997,Sibenik-Knin,300,2011/06/26,2011/06/26,2011/06/26,"Jučer buknulo čak pet požara, dva su ugašena, a tri pod kontrolom vatrogasaca",http://www.index.hr/vijesti/clanak/jucer-buknulo-cak-pet-pozara-dva-su-ugasena-a-tri-pod-kontrolom-vatrogasaca/558215.aspx
17.715454101561996,40.364334716590001,Avetrana,70,2011/06/25,2011/06/25,2011/06/25,"Distrutti dalle fiamme 70 ettari di bosco e macchia, una donna ... - La Voce di Manduria",http://www.lavocedimanduria.it/wp/distrutti-dalle-fiamme-70-ettari-di-bosco-e-macchia-una-donna-intossicata.html
16.052398681640998,41.718030460047991,Mattinata,300,2011/06/27,2011/06/25,2011/06/26,Incendio su Monte Saraceno - Monte Gargano,http://www.montegargano.it/ambiente-gargano/Incendio-u-Monte-Saraceno_18347.html
16.052398681640998,41.718030460047991,Mattinata,300,2011/06/27,2011/06/25,2011/06/26,Spento l’incendio di Mattinata. Distrutti 300 ettari di macchia mediterranea,http://www.statoquotidiano.it/27/06/2011/incendio-mattinata-a-fuoco-300-ettari-di-macchia-mediterranea/51762/
-7.1644592285156,38.899583425982001,Elvas,,2011/06/26,2011/06/26,2011/06/26,"Fogos florestais em Elvas, Crato e Torre de Moncorvo - Correio da Manhã",http://www.cmjornal.xl.pt/detalhe/noticias/nacional/portugal/fogos-florestais-em-elvas-crato-e-torre-de-moncorvo
-7.6190185546875,39.281167913914999,Crato,,2011/06/26,2011/06/26,2011/06/26,"Fogos florestais em Elvas, Crato e Torre de Moncorvo - Correio da Manhã",http://www.cmjornal.xl.pt/detalhe/noticias/nacional/portugal/fogos-florestais-em-elvas-crato-e-torre-de-moncorvo
-7.0697021484375,41.186922422903002,Torre de Moncorvo,,2011/06/26,2011/06/26,2011/06/26,"Fogos florestais em Elvas, Crato e Torre de Moncorvo - Correio da Manhã",http://www.cmjornal.xl.pt/detalhe/noticias/nacional/portugal/fogos-florestais-em-elvas-crato-e-torre-de-moncorvo
-8.54736328125,41.337638223080994,Trofa,,2011/06/25,2011/06/25,2011/06/25,Dois incêndios ativos no distrito do Porto - Expresso,http://aeiou.expresso.pt/dois-incendios-ativos-no-distrito-do-porto%3Df657776
-8.4869384765625,41.146603866355001,Gondomar,,2011/06/25,2011/06/25,2011/06/25,Dois incêndios ativos no distrito do Porto - Expresso,http://aeiou.expresso.pt/dois-incendios-ativos-no-distrito-do-porto%3Df657776
-8.1642150878906,41.649314480031997,Vieira do Minho,,2011/06/25,2011/06/25,2011/06/25,Incêndios: Fogo consome mato no concelho de Vieira do Minho - Expresso,http://aeiou.expresso.pt/incendios-fogo-consome-mato-no-concelho-de-vieira-do-minho%3Df657744
-8.27318,42.213,"La Cañiza, Galicia, ES",320,2011/06/29,2011/06/26,2011/06/29,Controlado el <b>incendio forestal</b> de A Cañiza (Pontevedra),http://exagentedemedioambiente.blogspot.com/2011/06/controlado-el-incendio-forestal-de.html
-8.27318,42.213,"La Cañiza, Galicia, ES",320,2011/06/29,2011/06/26,2011/06/29,Extinguido un incendio forestal en A Cañiza (Pontevedra),http://www.europapress.es/galicia/noticia-extinguido-incendio-forestal-afecto-320-hectareas-monte-caniza-pontevedra-20110629101527.html
-8.27318,42.213,"La Cañiza, Galicia, ES",320,2011/06/29,2011/06/26,2011/06/29,EXTINGUIDO O INCENDIO FORESTAL REXISTRADO NO MUNICIPIO PONTEVEDRÉS DA CAÑIZA,http://vgomagazine.com/?p=20090
-8.27318,42.213,"La Cañiza, Galicia, ES",320,2011/06/29,2011/06/26,2011/06/29,"Extinguido el incendio de A Cañiza, que afectó a 320 hectáreas de monte",http://www.elmundo.es/elmundo/2011/06/29/galicia/1309337012.html
-8.1559753417969,43.404049764314003,Pontedeume,20,2011/06/27,2011/06/26,2011/06/27,Continúan activos cuatro incendios de los más de 200 registrados ... - La Razón,http://www.larazon.es/noticia/4517-continuan-activos-cuatro-incendios-de-los-mas-de-200-registrados-en-galicia
-7.1905517578125,43.19116019158799,Ribeira de Piquín,140,2011/06/29,2011/06/26,2011/06/29,Continúan activos cuatro incendios de los más de 200 registrados ... - La Razón,http://www.larazon.es/noticia/4517-continuan-activos-cuatro-incendios-de-los-mas-de-200-registrados-en-galicia
-7.1905517578125,43.19116019158799,Ribeira de Piquín,140,2011/06/29,2011/06/26,2011/06/29,El incendio de Ribeira de Piquín está controlado y afecta a 140 hectáreas,http://www.elmundo.es/elmundo/2011/06/28/galicia/1309284146.html
-7.1905517578125,43.19116019158799,Ribeira de Piquín,140,2011/06/29,2011/06/26,2011/06/29,"Activo y sin control el incendio de Ribeira de Piquín, que afecta a más de 80 hectáreas",http://www.elmundo.es/elmundo/2011/06/28/galicia/1309260705.html
-7.1905517578125,43.19116019158799,Ribeira de Piquín,140,2011/06/29,2011/06/26,2011/06/29,Continúa activo y sin control el incendio de Ribeira de Piquín,http://www.europapress.es/galicia/noticia-continua-activo-control-incendio-ribeira-piquin-lugo-afecta-mas-80-hectareas-20110628105951.html
